Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.0,C_34.5,C_35.0,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,P_34.0,P_34.5,P_35.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5
BK,Bear Call Spread,-13.66,-80.0,80.0,170.0,56.22,43.78,-0.08035294117647059,-40.0,-6.000000000000001,2.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-13.51,-55.0,55.0,145.0,59.85,40.15,-0.09317241379310345,-32.0,-6.000000000000001,0.9999999999999999,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-11.05,-55.0,55.0,95.0,53.79,46.21,-0.11631578947368422,-25.000000000000007,-2.0000000000000018,1.0000000000000002,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-16.65,-65.0,65.0,135.0,55.01,44.99,-0.12333333333333332,-36.00000000000001,-3.0,2.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-12.61,-15.0,15.0,85.0,67.59,32.41,-0.14835294117647058,-14.999999999999996,-3.9999999999999996,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-16.51,-40.0,40.0,110.0,57.43,42.57,-0.1500909090909091,-28.000000000000004,-3.0,0.9999999999999999,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-10.9,-30.0,30.0,70.0,56.22,43.78,-0.15571428571428572,-17.000000000000004,-2.0000000000000018,0.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-38.37,-155.0,155.0,245.0,47.2,52.8,-0.15661224489795916,-66.0,-2.0000000000000004,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-5.15,-20.0,20.0,30.0,48.6,51.4,-0.1716666666666667,-8.000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-21.53,-25.0,25.0,125.0,62.32,37.68,-0.17224,-23.0,-6.000000000000001,0.9999999999999999,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-12.13,-35.0,35.0,65.0,51.27,48.73,-0.18661538461538463,-17.000000000000004,0.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-42.48,-80.0,80.0,220.0,49.96,50.04,-0.19309090909090906,-49.0,-5.0,0.9999999999999999,-0.9999999999999999,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-41.37,-140.0,140.0,210.0,44.23,55.77,-0.19699999999999998,-62.000000000000014,1.0000000000000009,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-35.76,-130.0,130.0,170.0,42.66,57.34,-0.21035294117647058,-51.0,1.9999999999999991,-0.9999999999999999,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-65.46,-170.0,170.0,280.0,41.04,58.96,-0.23378571428571426,-86.0,11.0,-2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-45.47,-65.0,65.0,185.0,48.6,51.4,-0.24578378378378377,-45.0,-1.9999999999999991,0.9999999999999999,-0.9999999999999999,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-36.84,-110.0,110.0,140.0,39.36,60.64,-0.2631428571428572,-43.00000000000001,4.000000000000001,-0.9999999999999999,0.9999999999999999,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-24.52,-10.0,10.0,90.0,59.85,40.15,-0.27244444444444443,-19.0,-3.0,0.9999999999999999,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-39.87,-55.0,55.0,145.0,47.2,52.8,-0.2749655172413793,-34.0,-1.0000000000000009,0.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-68.45,-155.0,155.0,245.0,39.36,60.64,-0.27938775510204084,-82.0,14.000000000000002,-2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-75.61,-80.0,80.0,270.0,42.66,57.34,-0.28003703703703703,-66.0,-8.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-29.86,-95.0,95.0,105.0,37.63,62.37,-0.2843809523809524,-34.0,4.000000000000001,-0.9999999999999999,0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-11.98,-10.0,10.0,40.0,53.79,46.21,-0.2995,-9.000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-62.85,-145.0,145.0,205.0,37.63,62.37,-0.30658536585365853,-71.0,15.0,-3.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-78.6,-65.0,65.0,235.0,41.04,58.96,-0.33446808510638293,-62.000000000000014,-4.999999999999999,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-40.95,-35.0,35.0,115.0,44.23,55.77,-0.35608695652173916,-26.0,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-63.93,-125.0,125.0,175.0,34.04,65.96,-0.3653142857142857,-63.0,17.0,-3.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-73.0,-55.0,55.0,195.0,39.36,60.64,-0.37435897435897436,-51.0,-4.000000000000001,-1.9999999999999998,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-56.95,-110.0,110.0,140.0,30.34,69.66,-0.4067857142857143,-54.0,17.0,-3.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-34.71,-64.99999999999999,64.99999999999999,85.00000000000001,32.2,67.8,-0.40835294117647053,-26.0,4.000000000000001,-2.0,0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-33.97,-20.0,20.0,80.0,41.04,58.96,-0.424625,-17.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-74.08,-35.0,35.0,165.0,35.86,64.14,-0.44896969696969696,-43.00000000000001,-1.9999999999999991,-1.9999999999999998,0.9999999999999999,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-61.8,-79.99999999999999,79.99999999999999,120.00000000000001,24.73,75.27,-0.5149999999999999,-46.0,17.0,-4.0,3.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-67.1,-20.0,20.0,130.0,32.2,67.8,-0.5161538461538461,-34.0,-1.9999999999999991,-1.9999999999999998,0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-65.89,-5.0,5.0,95.0,21.08,78.92,-0.6935789473684211,-17.000000000000004,3.0,-0.9999999999999999,0.9999999999999999,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-92.98,-20.0,20.0,130.0,14.42,85.58,-0.7152307692307692,-37.0,16.0,-3.0,3.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-64.85,-15.0,15.0,85.0,14.42,85.58,-0.7629411764705881,-19.999999999999996,19.0,-1.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-8.93,120.0,180.0,120.0,42.66,57.34,-0.07441666666666666,-46.0,7.999999999999999,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BK,Bear Put Spread,-12.85,155.0,195.0,155.0,45.74,54.26,-0.08290322580645161,-54.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BK,Bear Put Spread,-6.8,65.0,135.0,65.0,35.86,64.14,-0.10461538461538461,-27.0,13.0,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-25.46,240.0,210.0,240.0,47.2,52.8,-0.10608333333333334,-67.0,0.9999999999999996,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BK,Bear Put Spread,-23.45,200.00000000000003,199.99999999999997,200.00000000000003,45.74,54.26,-0.11724999999999998,-60.00000000000001,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BK,Bear Put Spread,-14.87,120.0,80.0,120.0,49.96,50.04,-0.12391666666666666,-35.0,0.0,0.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
BK,Bear Put Spread,-11.95,94.99999999999999,155.0,94.99999999999999,39.36,60.64,-0.12578947368421053,-36.00000000000001,7.000000000000001,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-10.95,85.0,65.0,85.0,48.6,51.4,-0.1288235294117647,-27.0,1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
BK,Bear Put Spread,-27.48,205.0,95.0,205.0,52.54,47.46,-0.13404878048780489,-48.0,-5.0,0.9999999999999999,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
BK,Bear Put Spread,-25.47,165.00000000000003,84.99999999999997,165.00000000000003,51.27,48.73,-0.15436363636363634,-41.0,-3.0,0.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
BK,Bear Put Spread,-7.98,45.0,105.0,45.0,30.34,69.66,-0.17733333333333334,-19.0,6.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-28.51,160.0,40.0,160.0,57.43,42.57,-0.1781875,-30.999999999999993,-6.000000000000001,2.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
BK,Bear Put Spread,-48.37,255.0,145.0,255.0,45.74,54.26,-0.1896862745098039,-67.0,-2.0000000000000004,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BK,Bear Put Spread,-50.61,245.0,105.0,245.0,47.2,52.8,-0.20657142857142857,-59.0,-5.0,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BK,Bear Put Spread,-35.76,170.0,130.0,170.0,42.66,57.34,-0.21035294117647058,-54.0,3.0,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BK,Bear Put Spread,-15.9,75.0,25.0,75.0,56.22,43.78,-0.212,-17.999999999999993,-1.0000000000000009,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
BK,Bear Put Spread,-46.37,215.00000000000003,134.99999999999997,215.00000000000003,44.23,55.77,-0.2156744186046511,-60.00000000000001,0.0,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BK,Bear Put Spread,-26.51,120.00000000000003,29.99999999999997,120.00000000000003,56.22,43.78,-0.22091666666666662,-24.0,-4.000000000000001,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
BK,Bear Put Spread,-13.97,59.99999999999998,40.00000000000002,59.99999999999998,44.23,55.77,-0.23283333333333342,-17.000000000000004,1.0000000000000009,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-31.53,135.0,15.0,135.0,61.07,38.93,-0.23355555555555557,-20.999999999999996,-6.999999999999999,0.9999999999999999,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
BK,Bear Put Spread,-31.84,135.0,115.0,135.0,41.04,58.96,-0.23585185185185184,-46.0,4.999999999999999,-0.9999999999999999,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BK,Bear Put Spread,-48.6,205.00000000000003,94.99999999999997,205.00000000000003,45.74,54.26,-0.23707317073170728,-52.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BK,Bear Put Spread,-38.0,160.0,90.0,160.0,44.23,55.77,-0.2375,-46.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BK,Bear Put Spread,-34.08,125.0,75.0,125.0,42.66,57.34,-0.27264,-38.0,1.9999999999999991,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BK,Bear Put Spread,-8.82,29.999999999999993,20.000000000000007,29.999999999999993,41.04,58.96,-0.2940000000000001,-8.000000000000002,7.000000000000001,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-11.98,40.0,10.0,40.0,53.79,46.21,-0.2995,-9.999999999999998,0.9999999999999981,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
BK,Bear Put Spread,-68.66,225.0,25.0,225.0,49.96,50.04,-0.3051555555555555,-40.0,-12.000000000000002,0.9999999999999999,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
BK,Bear Put Spread,-29.52,95.00000000000003,4.999999999999972,95.00000000000003,59.85,40.15,-0.31073684210526303,-14.000000000000002,-4.999999999999999,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
BK,Bear Put Spread,-34.86,109.99999999999999,90.00000000000001,109.99999999999999,35.86,64.14,-0.3169090909090909,-36.00000000000001,4.000000000000001,-2.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-9.85,30.0,70.0,30.0,22.89,77.11,-0.3283333333333333,-8.000000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-66.65,185.00000000000003,14.999999999999972,185.00000000000003,48.6,51.4,-0.36027027027027025,-33.0,-10.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
BK,Bear Put Spread,-37.1,99.99999999999999,50.000000000000014,99.99999999999999,37.63,62.37,-0.37100000000000005,-28.000000000000004,1.0000000000000009,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-29.71,80.0,70.0,80.0,32.2,67.8,-0.371375,-27.0,10.0,-0.9999999999999999,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-56.05,140.0,10.0,140.0,47.2,52.8,-0.40035714285714286,-26.999999999999996,-7.000000000000001,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
BK,Bear Put Spread,-31.95,70.0,30.0,70.0,34.04,65.96,-0.4564285714285714,-19.0,7.000000000000001,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-7.09,15.0,35.0,15.0,17.62,82.38,-0.4726666666666667,0.0,3.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-30.89,60.0,40.0,60.0,26.59,73.41,-0.5148333333333334,-19.0,3.0,-0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-32.76,45.0,5.0,45.0,21.08,78.92,-0.728,-8.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
